bias_threshold,reversal_threshold,entry_mode,trading_date,symbol,event_bias,trade_direction,prior_relative_return,opening_return_10m,entry_price,exit_price,trade_return,result
0.01,0.01,threshold_only,2026-03-04,F,SHORT,SHORT,-0.07867393463241201,0.015063731170336103,13.14,12.81,0.025114155251141558,WIN
0.01,0.01,threshold_only,2026-03-04,FICO,LONG,LONG,0.031851953575076086,-0.013262983654045102,1430.67,1462.31,0.022115512312413044,WIN
0.01,0.01,threshold_only,2026-03-04,FIX,LONG,LONG,0.035679374624986604,-0.01795807195929977,1391.74,1429.44,0.02708839294695853,WIN
0.01,0.01,threshold_only,2026-03-04,GNRC,LONG,LONG,0.04683656818609627,-0.01727468525878728,221.295,220.88,-0.0018753247926974748,LOSS
0.01,0.01,threshold_only,2026-03-04,GPN,LONG,LONG,0.04023251468887068,-0.012071401053037056,76.93,77.56,0.008189262966332933,WIN
0.01,0.01,threshold_only,2026-03-04,HBAN,LONG,LONG,0.02127445769681624,-0.013029315960912169,16.665,16.81,0.008700870087008594,WIN
0.01,0.01,threshold_only,2026-03-04,HPQ,LONG,LONG,0.013665714514591532,-0.01617954070981209,18.85,19.17,0.016976127320954992,WIN
0.01,0.01,threshold_only,2026-03-04,IBKR,LONG,LONG,0.027812881449067017,-0.012531681216558677,70.13,69.135,-0.014187936689005975,LOSS
0.01,0.01,threshold_only,2026-03-04,LUV,LONG,LONG,0.016180695913283527,-0.02237020081157015,46.98,47.13,0.0031928480204344023,WIN
0.01,0.01,threshold_only,2026-03-04,OXY,SHORT,SHORT,-0.07424909917873013,0.013365155131265016,53.075,53.6,-0.009891662741403648,LOSS
0.01,0.01,threshold_only,2026-03-04,PPG,LONG,LONG,0.017735127663588868,-0.011188110545211516,118.43,117.665,-0.006459511947986107,LOSS
0.01,0.01,threshold_only,2026-03-04,PWR,LONG,LONG,0.03324143103100363,-0.015390818097358316,561.69,568.39,0.01192828784560862,WIN
0.01,0.01,threshold_only,2026-03-04,RCL,LONG,LONG,0.07828522702663099,-0.02646558492541229,297.59,287.24,-0.034779394468900104,LOSS
0.01,0.01,threshold_only,2026-03-04,STLD,LONG,LONG,0.03819957066495827,-0.024524524524524582,194.9,193.93,-0.004976911236531545,LOSS
0.01,0.01,threshold_only,2026-03-04,TEL,SHORT,SHORT,-0.07360090409549591,0.011379835221918988,209.3,209.11,0.0009077878643095925,WIN
0.01,0.01,threshold_only,2026-03-04,TFC,LONG,LONG,0.021802909431225537,-0.011983887210473276,49.055,49.11,0.0011211905004586686,WIN
0.01,0.01,threshold_only,2026-03-04,TGT,LONG,LONG,0.03821691406340322,-0.017557861133280173,123.1,120.05,-0.024776604386677503,LOSS
0.01,0.01,threshold_only,2026-03-04,TPL,SHORT,SHORT,-0.0314206102224992,0.010460652591171016,526.45,536.46,-0.019014151391395177,LOSS
0.01,0.01,threshold_only,2026-03-04,TTWO,LONG,LONG,0.031615622612433114,-0.01241493470663968,214.78,215.75,0.004516249185212873,WIN
0.01,0.01,threshold_only,2026-03-04,UAL,LONG,LONG,0.05020580458176083,-0.013314176245210696,103.01,100.52,-0.024172410445587933,LOSS
0.01,0.01,threshold_only,2026-03-05,AJG,SHORT,SHORT,-0.017073144971317067,0.013707165109034358,227.78,229.63,-0.008121871981736738,LOSS
0.01,0.01,threshold_only,2026-03-05,APA,SHORT,SHORT,-0.04408244877817524,0.016890292028413523,32.21,32.37,-0.004967401428127805,LOSS
0.01,0.01,threshold_only,2026-03-05,APH,SHORT,SHORT,-0.05851746160720972,0.013957246749430663,138.03,136.25,0.012895747301311317,WIN
0.01,0.01,threshold_only,2026-03-05,AVGO,LONG,LONG,0.022557751369561174,-0.011648364982102866,325.82,332.68,0.021054570007979834,WIN
0.01,0.01,threshold_only,2026-03-05,BLDR,SHORT,SHORT,-0.040435471874833984,0.01710114702815435,97.54,95.49,0.021017018659011802,WIN
0.01,0.01,threshold_only,2026-03-05,CF,SHORT,SHORT,-0.03710228361426349,0.039177966499319705,110.74,110.74,0.0,LOSS
0.01,0.01,threshold_only,2026-03-05,COP,SHORT,SHORT,-0.04845270875131147,0.010296065279617128,118.24,116.835,0.011882611637347778,WIN
0.01,0.01,threshold_only,2026-03-05,CRH,SHORT,SHORT,-0.019322981919280502,0.010276114735054964,113.06,111.0,0.01822041393950117,WIN
0.01,0.01,threshold_only,2026-03-05,CVNA,SHORT,SHORT,-0.02799337839616567,0.028990591612183092,322.64,331.08,-0.02615918670964542,LOSS
0.01,0.01,threshold_only,2026-03-05,CVX,SHORT,SHORT,-0.03931494074638864,0.010241836023379358,188.4,189.85,-0.007696390658174037,LOSS
0.01,0.01,threshold_only,2026-03-05,ELV,SHORT,SHORT,-0.07898413945758709,0.016214158403848433,293.63,286.37,0.024724994040118485,WIN
0.01,0.01,threshold_only,2026-03-05,GLW,SHORT,SHORT,-0.05715163562429726,0.022655388010297983,139.03,134.7,0.03114435733294981,WIN
0.01,0.01,threshold_only,2026-03-05,KR,SHORT,SHORT,-0.0174116574691362,0.04573125463994088,70.43,71.585,-0.016399261678261917,LOSS
0.01,0.01,threshold_only,2026-03-05,LITE,SHORT,SHORT,-0.08725645188429887,0.024493784692361853,655.215,651.095,0.0062880123318300165,WIN
0.01,0.01,threshold_only,2026-03-05,MCHP,SHORT,SHORT,-0.039840325572871316,0.010942028985507113,69.755,67.85,0.02730987026019642,WIN
0.01,0.01,threshold_only,2026-03-05,MOS,SHORT,SHORT,-0.088164954588837,0.021235521235521304,26.45,26.285,0.0062381852551984555,WIN
0.01,0.01,threshold_only,2026-03-05,NCLH,SHORT,SHORT,-0.04700407336035628,0.018173122907699568,21.29,20.925,0.017144199154532573,WIN
0.01,0.01,threshold_only,2026-03-05,ROL,SHORT,SHORT,-0.05338855798464859,0.011103400416377474,58.28,58.165,0.001973232669869629,WIN
0.01,0.01,threshold_only,2026-03-05,SOLV,SHORT,SHORT,-0.035636938776203775,0.012268618166164424,70.545,70.76,-0.00304770004961377,LOSS
0.01,0.01,threshold_only,2026-03-05,SWK,SHORT,SHORT,-0.03841686810512135,0.010452299505891105,79.755,77.92,0.02300796188326743,WIN
0.01,0.01,threshold_only,2026-03-05,TEL,SHORT,SHORT,-0.06496289897938212,0.015033720494567193,216.73,210.595,0.028307110229317544,WIN
0.01,0.01,threshold_only,2026-03-05,TPR,LONG,LONG,0.03242474292669595,-0.013066371969056911,151.82,149.55,-0.014951916743511928,LOSS
0.01,0.01,threshold_only,2026-03-05,TROW,SHORT,SHORT,-0.01949282496371163,0.012687867566979039,92.985,92.05,0.01005538527719527,WIN
0.01,0.01,threshold_only,2026-03-05,WDC,SHORT,SHORT,-0.01936243882653843,0.017288832034732637,262.43,259.01,0.013032046641009092,WIN
0.01,0.01,threshold_only,2026-03-06,AKAM,LONG,LONG,0.06191697752602221,-0.01542159022631695,98.32,99.91,0.01617168429617588,WIN
0.01,0.01,threshold_only,2026-03-06,APO,LONG,LONG,0.1271644432531609,-0.021018367821436956,105.265,108.695,0.032584429772478885,WIN
0.01,0.01,threshold_only,2026-03-06,APP,LONG,LONG,0.23197016825544448,-0.019900939300655063,496.675,502.53,0.01178839281220112,WIN
0.01,0.01,threshold_only,2026-03-06,APTV,LONG,LONG,0.036488737384056336,-0.01781538038244601,71.395,72.71,0.018418656768681263,WIN
0.01,0.01,threshold_only,2026-03-06,AXP,LONG,LONG,0.02845199099129725,-0.015280644516945108,295.79,300.93,0.017377193279015435,WIN
0.01,0.01,threshold_only,2026-03-06,AZO,LONG,LONG,0.021035686194321945,-0.011772827443379486,3721.96,3636.2,-0.02304162323077097,LOSS
0.01,0.01,threshold_only,2026-03-06,BA,SHORT,SHORT,-0.013417558007233099,0.01302857142857139,221.6,231.06,-0.042689530685920615,LOSS
0.01,0.01,threshold_only,2026-03-06,BAC,LONG,LONG,0.036420761352160325,-0.018537590113285263,47.65,48.61,0.020146904512067243,WIN
0.01,0.01,threshold_only,2026-03-06,BEN,LONG,LONG,0.047179698116389,-0.010266159695817456,26.03,26.245,0.008259700345754961,WIN
0.01,0.01,threshold_only,2026-03-06,BLK,LONG,LONG,0.021957372803256492,-0.01510357891342895,977.49,955.3,-0.02270099949871618,LOSS
0.01,0.01,threshold_only,2026-03-06,BX,LONG,LONG,0.09942186883865811,-0.02626441881100272,109.74,110.43,0.006287588846364267,WIN
0.01,0.01,threshold_only,2026-03-06,C,LONG,LONG,0.036392612719559736,-0.01742857142857146,103.17,106.545,0.03271299796452465,WIN
0.01,0.01,threshold_only,2026-03-06,CDW,LONG,LONG,0.049209815359563036,-0.0132423430010562,121.46,123.34,0.015478346780833263,WIN
0.01,0.01,threshold_only,2026-03-06,CFG,LONG,LONG,0.02584041468722642,-0.01618907453900098,56.82,58.02,0.02111932418162632,WIN
0.01,0.01,threshold_only,2026-03-06,CIEN,SHORT,SHORT,-0.035085492429282605,0.03486588732490348,303.64,293.96,0.0318798577262548,WIN
0.01,0.01,threshold_only,2026-03-06,CMG,LONG,LONG,0.024305819176105192,-0.03811203038112032,35.46,35.34,-0.0033840947546530664,LOSS
0.01,0.01,threshold_only,2026-03-06,COF,LONG,LONG,0.023517629049758515,-0.019003636170607963,184.805,187.69,0.015611049484591799,WIN
0.01,0.01,threshold_only,2026-03-06,COHR,SHORT,SHORT,-0.05448012191675755,0.020690376569037605,243.945,235.59,0.03424952345815651,WIN
0.01,0.01,threshold_only,2026-03-06,COST,SHORT,SHORT,-0.028569855860630655,0.01836081509402754,984.76,998.31,-0.013759697794386403,LOSS
0.01,0.01,threshold_only,2026-03-06,CSGP,LONG,LONG,0.09835707305470542,-0.012177502579979405,47.86,48.4,0.011282908483075671,WIN
0.01,0.01,threshold_only,2026-03-06,CTAS,LONG,LONG,0.012752906130830022,-0.010672514619883056,203.01,203.69,0.0033495886902124017,WIN
0.01,0.01,threshold_only,2026-03-06,CVNA,LONG,LONG,0.03145352892506326,-0.01194798746237169,318.38,317.695,-0.002151517055091423,LOSS
0.01,0.01,threshold_only,2026-03-06,DG,SHORT,SHORT,-0.040469405254865864,0.011387484088485333,146.99,146.29,0.004762228723042499,WIN
0.01,0.01,threshold_only,2026-03-06,DOW,LONG,LONG,0.03441532483230736,-0.03479749001711352,33.84,33.27,-0.016843971631205656,LOSS
0.01,0.01,threshold_only,2026-03-06,ESS,LONG,LONG,0.03503746031431887,-0.011143810084363381,252.01,255.14,0.01242014205785491,WIN
0.01,0.01,threshold_only,2026-03-06,EXPE,LONG,LONG,0.1353658943158731,-0.010096449825569453,241.19,249.74,0.0354492308968033,WIN
0.01,0.01,threshold_only,2026-03-06,FIS,LONG,LONG,0.010280772386527026,-0.012328494730562634,49.67,51.475,0.03633984296355952,WIN
0.01,0.01,threshold_only,2026-03-06,FLEX,LONG,LONG,0.06045369181897353,-0.024567641829642772,60.35,59.93,-0.006959403479701809,LOSS
0.01,0.01,threshold_only,2026-03-06,FOXA,LONG,LONG,0.03816326606127496,-0.014217197670435167,57.55,59.8,0.039096437880104196,WIN
0.01,0.01,threshold_only,2026-03-06,GDDY,LONG,LONG,0.07147381115258145,-0.010821578550662347,91.865,93.945,0.022641920209002242,WIN
0.01,0.01,threshold_only,2026-03-06,GEN,LONG,LONG,0.015286663336471662,-0.013962765957446721,22.245,22.62,0.016857720836142898,WIN
0.01,0.01,threshold_only,2026-03-06,GNRC,LONG,LONG,0.039224602613703974,-0.016158883826879245,207.315,204.015,-0.01591780623688599,LOSS
0.01,0.01,threshold_only,2026-03-06,GS,LONG,LONG,0.019730670873272738,-0.010221244662957596,803.25,820.84,0.021898537192654777,WIN
0.01,0.01,threshold_only,2026-03-06,HBAN,LONG,LONG,0.014660165520733459,-0.019710502001847874,15.915,16.29,0.023562676720075393,WIN
0.01,0.01,threshold_only,2026-03-06,HLT,LONG,LONG,0.03664597398477687,-0.02063827310372346,294.45,298.74,0.014569536423841178,WIN
0.01,0.01,threshold_only,2026-03-06,HPE,LONG,LONG,0.01951761525196649,-0.012993149066855558,20.89,21.12,0.011010052656773572,WIN
0.01,0.01,threshold_only,2026-03-06,HSIC,LONG,LONG,0.014540249708326902,-0.014878325557937333,78.13,77.63,-0.006399590426212742,LOSS
0.01,0.01,threshold_only,2026-03-06,HST,LONG,LONG,0.03372252201128467,-0.023226135783562918,19.135,19.215,0.004180820486020309,WIN
0.01,0.01,threshold_only,2026-03-06,IBM,LONG,LONG,0.09288156339902298,-0.010924697619976609,253.5,258.81,0.020946745562130165,WIN
0.01,0.01,threshold_only,2026-03-06,IQV,LONG,LONG,0.028150690829380487,-0.018795422270487028,176.19,174.47,-0.009762188546455497,LOSS
0.01,0.01,threshold_only,2026-03-06,KEY,LONG,LONG,0.024499798234366876,-0.019221041982802167,19.39,19.85,0.02372356884992266,WIN
0.01,0.01,threshold_only,2026-03-06,KKR,LONG,LONG,0.12629610124907287,-0.03740728797162207,89.55,91.31,0.019653824678950382,WIN
0.01,0.01,threshold_only,2026-03-06,LITE,SHORT,SHORT,-0.066322308278705,0.010942651042856744,619.445,558.225,0.09883040463640844,WIN
0.01,0.01,threshold_only,2026-03-06,MAR,LONG,LONG,0.02665372484567663,-0.01985146002798588,318.71,323.88,0.016221643500360816,WIN
0.01,0.01,threshold_only,2026-03-06,MET,LONG,LONG,0.0387225356525247,-0.017721518987341645,69.84,71.87,0.02906643757159233,WIN
0.01,0.01,threshold_only,2026-03-06,META,LONG,LONG,0.038277318310478314,-0.011600802716887904,640.285,644.8,0.007051547357817212,WIN
0.01,0.01,threshold_only,2026-03-06,MGM,LONG,LONG,0.05947986213801015,-0.0190555095277547,35.52,35.585,0.001829954954954971,WIN
0.01,0.01,threshold_only,2026-03-06,MRVL,SHORT,SHORT,-0.05126109394666434,0.03328595119639899,87.23,89.52,-0.02625243608850157,LOSS
0.01,0.01,threshold_only,2026-03-06,MS,LONG,LONG,0.0185035712602597,-0.011807534029756095,156.085,160.22,0.026491975526155453,WIN
0.01,0.01,threshold_only,2026-03-06,NTRS,LONG,LONG,0.013443394773065886,-0.013733285146367957,136.45,138.57,0.015536826676438187,WIN
0.01,0.01,threshold_only,2026-03-06,PNC,LONG,LONG,0.030445037062837965,-0.014271250180801331,204.45,206.09,0.008021521154316424,WIN
0.01,0.01,threshold_only,2026-03-06,PRU,LONG,LONG,0.029341168942671247,-0.015193798449612439,95.28,97.09,0.01899664147774982,WIN
0.01,0.01,threshold_only,2026-03-06,Q,SHORT,SHORT,-0.04496217573481842,0.010026857654431343,112.82,110.115,0.023976245346569742,WIN
0.01,0.01,threshold_only,2026-03-06,RDDT,LONG,LONG,0.017196559015530966,-0.01060058143657383,139.535,139.48,-0.0003941663381947791,LOSS
0.01,0.01,threshold_only,2026-03-06,RF,LONG,LONG,0.03520231817780006,-0.010063361908311586,26.56,27.03,0.017695783132530174,WIN
0.01,0.01,threshold_only,2026-03-06,RL,LONG,LONG,0.013452263331605208,-0.02949727008437919,342.175,338.34,-0.011207715350332492,LOSS
0.01,0.01,threshold_only,2026-03-06,SCHW,LONG,LONG,0.01418622659530766,-0.011196417146513093,92.73,95.25,0.027175671303785176,WIN
0.01,0.01,threshold_only,2026-03-06,STT,LONG,LONG,0.014608541227668637,-0.015818375542988372,120.08,121.04,0.00799467021985345,WIN
0.01,0.01,threshold_only,2026-03-06,SW,LONG,LONG,0.01971013866040683,-0.016731163214204425,43.195,42.87,-0.007524018983678715,LOSS
0.01,0.01,threshold_only,2026-03-06,SYF,LONG,LONG,0.0148840233378158,-0.020148148148148137,66.14,66.66,0.007862110674327072,WIN
0.01,0.01,threshold_only,2026-03-06,TFC,LONG,LONG,0.011122981173160351,-0.024426350851221246,46.13,46.475,0.007478864079774494,WIN
0.01,0.01,threshold_only,2026-03-06,TMO,LONG,LONG,0.027964802651347043,-0.012422662360403125,507.595,502.2,-0.010628552290704252,LOSS
0.01,0.01,threshold_only,2026-03-06,TPL,SHORT,SHORT,-0.021166806409706806,0.010725006649694002,531.985,525.2,0.012754119007114801,WIN
0.01,0.01,threshold_only,2026-03-06,TTD,LONG,LONG,0.024962735809229697,-0.017315275158580445,28.66,29.27,0.021284019539427712,WIN
0.01,0.01,threshold_only,2026-03-06,UNH,LONG,LONG,0.011327098773378896,-0.010931806350858886,285.0,286.51,0.005298245614035135,WIN
0.01,0.01,threshold_only,2026-03-06,URI,LONG,LONG,0.06106606819844185,-0.010479969093596053,806.82,809.82,0.0037183014798840563,WIN
0.01,0.01,threshold_only,2026-03-06,USB,LONG,LONG,0.02485874819499667,-0.02130492676431417,51.45,52.35,0.017492711370262315,WIN
0.01,0.01,threshold_only,2026-03-06,WAT,LONG,LONG,0.011105295672360738,-0.010711430855315784,309.4,302.64,-0.02184873949579824,LOSS
0.01,0.01,threshold_only,2026-03-06,WDAY,LONG,LONG,0.09349165385183622,-0.010309278350515538,145.92,151.05,0.03515625000000022,WIN
0.01,0.01,threshold_only,2026-03-06,WFC,LONG,LONG,0.0400539578234016,-0.022592152199762072,78.09,80.39,0.029453195031374113,WIN
0.01,0.01,threshold_only,2026-03-06,WY,LONG,LONG,0.013116536517453703,-0.01166121112929619,24.155,24.49,0.013868764231008024,WIN
0.01,0.01,threshold_only,2026-03-06,ZBRA,LONG,LONG,0.06385361764292052,-0.010321608930628168,223.41,219.65,-0.01683004341793115,LOSS
0.01,0.01,second_bar_reversal,2026-03-03,COHR,LONG,LONG,0.08129214578592658,-0.011125061030899053,283.55,280.63,-0.010298007406101317,LOSS
0.01,0.01,second_bar_reversal,2026-03-03,GEV,LONG,LONG,0.01627052642436233,-0.02225165870719603,841.46,842.075,0.0007308725310768427,WIN
0.01,0.01,second_bar_reversal,2026-03-03,GLW,LONG,LONG,0.017372200094199153,-0.011148235138443208,149.46,147.51,-0.013046969088719496,LOSS
0.01,0.01,second_bar_reversal,2026-03-03,RDDT,LONG,LONG,0.026119895357570533,-0.01327433628318575,140.49,145.665,0.0368353619474695,WIN
0.01,0.01,second_bar_reversal,2026-03-03,VTRS,LONG,LONG,0.043718388636287075,-0.013175230566534912,14.98,14.9,-0.005340453938584733,LOSS
0.01,0.01,second_bar_reversal,2026-03-04,AXON,LONG,LONG,0.05256504925815553,-0.010191093832526588,571.58,569.68,-0.0033241191084364408,LOSS
0.01,0.01,second_bar_reversal,2026-03-04,CCL,LONG,LONG,0.0239104765204341,-0.014178190092770881,28.16,28.0,-0.005681818181818232,LOSS
0.01,0.01,second_bar_reversal,2026-03-04,CDW,LONG,LONG,0.04719104915537886,-0.021087812835714037,123.015,124.85,0.014916880055277693,WIN
0.01,0.01,second_bar_reversal,2026-03-04,RCL,LONG,LONG,0.07828522702663099,-0.02646558492541229,297.59,287.24,-0.034779394468900104,LOSS
0.01,0.01,second_bar_reversal,2026-03-04,TEL,SHORT,SHORT,-0.07360090409549591,0.011379835221918988,209.3,209.11,0.0009077878643095925,WIN
0.01,0.01,second_bar_reversal,2026-03-05,APA,SHORT,SHORT,-0.04408244877817524,0.016890292028413523,32.21,32.37,-0.004967401428127805,LOSS
0.01,0.01,second_bar_reversal,2026-03-05,COP,SHORT,SHORT,-0.04845270875131147,0.010296065279617128,118.24,116.835,0.011882611637347778,WIN
0.01,0.01,second_bar_reversal,2026-03-05,CRH,SHORT,SHORT,-0.019322981919280502,0.010276114735054964,113.06,111.0,0.01822041393950117,WIN
0.01,0.01,second_bar_reversal,2026-03-05,CVX,SHORT,SHORT,-0.03931494074638864,0.010241836023379358,188.4,189.85,-0.007696390658174037,LOSS
0.01,0.01,second_bar_reversal,2026-03-05,MCHP,SHORT,SHORT,-0.039840325572871316,0.010942028985507113,69.755,67.85,0.02730987026019642,WIN
0.01,0.01,second_bar_reversal,2026-03-05,WDC,SHORT,SHORT,-0.01936243882653843,0.017288832034732637,262.43,259.01,0.013032046641009092,WIN
0.01,0.01,second_bar_reversal,2026-03-06,CIEN,SHORT,SHORT,-0.035085492429282605,0.03486588732490348,303.64,293.96,0.0318798577262548,WIN
0.01,0.01,second_bar_reversal,2026-03-06,COHR,SHORT,SHORT,-0.05448012191675755,0.020690376569037605,243.945,235.59,0.03424952345815651,WIN
0.01,0.01,second_bar_reversal,2026-03-06,CSGP,LONG,LONG,0.09835707305470542,-0.012177502579979405,47.86,48.4,0.011282908483075671,WIN
0.01,0.01,second_bar_reversal,2026-03-06,HSIC,LONG,LONG,0.014540249708326902,-0.014878325557937333,78.13,77.63,-0.006399590426212742,LOSS
0.01,0.01,second_bar_reversal,2026-03-06,LITE,SHORT,SHORT,-0.066322308278705,0.010942651042856744,619.445,558.225,0.09883040463640844,WIN
0.01,0.01,second_bar_reversal,2026-03-06,META,LONG,LONG,0.038277318310478314,-0.011600802716887904,640.285,644.8,0.007051547357817212,WIN
0.01,0.01,second_bar_reversal,2026-03-06,MRVL,SHORT,SHORT,-0.05126109394666434,0.03328595119639899,87.23,89.52,-0.02625243608850157,LOSS
0.01,0.01,second_bar_reversal,2026-03-06,MS,LONG,LONG,0.0185035712602597,-0.011807534029756095,156.085,160.22,0.026491975526155453,WIN
0.015,0.0015,threshold_only,2026-03-03,ABNB,LONG,LONG,0.020284814216797287,-0.0017412370353545592,131.86,133.06,0.009100561201274004,WIN
0.015,0.0015,threshold_only,2026-03-03,ABT,SHORT,SHORT,-0.02178525422068167,0.0037974124608115556,113.665,113.56,0.000923767210662948,WIN
0.015,0.0015,threshold_only,2026-03-03,ALB,LONG,LONG,0.02036571696721845,-0.002673796791443861,164.12,164.64,0.003168413356080757,WIN
0.015,0.0015,threshold_only,2026-03-03,AMP,LONG,LONG,0.021957534655270727,-0.00644610458911421,465.48,465.6,0.0002577984016498558,WIN
0.015,0.0015,threshold_only,2026-03-03,ANET,SHORT,SHORT,-0.01733782595185529,0.006948881789137218,126.07,124.49,0.012532719917506135,WIN
0.015,0.0015,threshold_only,2026-03-03,APH,SHORT,SHORT,-0.05350874248145587,0.008664843840258785,130.96,129.59,0.010461209529627402,WIN
0.015,0.0015,threshold_only,2026-03-03,APO,LONG,LONG,0.03420987314920265,-0.0038488108161452983,100.94,107.11,0.0611254210422032,WIN
0.015,0.0015,threshold_only,2026-03-03,APP,LONG,LONG,0.025311919821487505,-0.004447497830488811,412.995,439.14,0.06330585116042564,WIN
0.015,0.0015,threshold_only,2026-03-03,ARES,LONG,LONG,0.02803504450509875,-0.013076710562666904,107.17,112.64,0.05104040309788194,WIN
0.015,0.0015,threshold_only,2026-03-03,AVGO,LONG,LONG,0.022464021254288147,-0.005792926868298909,310.64,313.85,0.010333505021890455,WIN
0.015,0.0015,threshold_only,2026-03-03,AXON,LONG,LONG,0.038818692979508906,-0.0032746478873240115,566.14,579.39,0.023404104991698205,WIN
0.015,0.0015,threshold_only,2026-03-03,BEN,LONG,LONG,0.033087253310243536,-0.003816793893129722,26.1,26.51,0.015708812260536442,WIN
0.015,0.0015,threshold_only,2026-03-03,BX,LONG,LONG,0.036644759189616405,-0.019170506912442375,106.42,110.915,0.04223830107122728,WIN
0.015,0.0015,threshold_only,2026-03-03,CAT,LONG,LONG,0.01768761509508221,-0.0053119209388511335,724.68,722.35,-0.003215212231605591,LOSS
0.015,0.0015,threshold_only,2026-03-03,CBOE,SHORT,SHORT,-0.02584028495631019,0.005768486907384629,299.02,303.76,-0.01585178248946562,LOSS
0.015,0.0015,threshold_only,2026-03-03,CDW,LONG,LONG,0.023391941795553706,-0.0036178260154580144,121.18,125.28,0.03383396600099031,WIN
0.015,0.0015,threshold_only,2026-03-03,CF,SHORT,SHORT,-0.02902474371249486,0.007973263308665546,105.56,106.305,-0.007057597574838997,LOSS
0.015,0.0015,threshold_only,2026-03-03,CFG,LONG,LONG,0.02221399297048854,-0.0055518169582772225,59.11,59.66,0.009304686178311483,WIN
0.015,0.0015,threshold_only,2026-03-03,CINF,LONG,LONG,0.0244055992954042,-0.0029947292764733735,166.46,168.5,0.012255196443589966,WIN
0.015,0.0015,threshold_only,2026-03-03,COHR,LONG,LONG,0.08129214578592658,-0.011125061030899053,283.55,280.63,-0.010298007406101317,LOSS
0.015,0.0015,threshold_only,2026-03-03,COST,SHORT,SHORT,-0.016657537773185016,0.008776648734807768,1012.61,1007.43,0.005115493625383972,WIN
0.015,0.0015,threshold_only,2026-03-03,CPAY,LONG,LONG,0.033341153228673814,-0.0028461824031680294,322.32,334.12,0.036609580541077325,WIN
0.015,0.0015,threshold_only,2026-03-03,CSGP,LONG,LONG,0.028982073711574685,-0.013770491803278717,45.12,46.78,0.036790780141844115,WIN
0.015,0.0015,threshold_only,2026-03-03,CVNA,SHORT,SHORT,-0.017795408797646406,0.002517126015612492,314.64,319.095,-0.014159038901601962,LOSS
0.015,0.0015,threshold_only,2026-03-03,DELL,LONG,LONG,0.03327759661575547,-0.017357762777242103,147.755,145.19,-0.017359818618659206,LOSS
0.015,0.0015,threshold_only,2026-03-03,DG,SHORT,SHORT,-0.021691695148556067,0.01281966124211209,152.48,153.09,-0.004000524658971758,LOSS
0.015,0.0015,threshold_only,2026-03-03,DGX,SHORT,SHORT,-0.017575413584978494,0.005047591577732824,209.07,208.38,0.0033003300330032895,WIN
0.015,0.0015,threshold_only,2026-03-03,DHI,SHORT,SHORT,-0.024031136964825506,0.006480058788162157,150.66,152.57,-0.012677552104075378,LOSS
0.015,0.0015,threshold_only,2026-03-03,DHR,SHORT,SHORT,-0.016161030515477792,0.003350578960335193,203.63,203.95,-0.0015714776801060413,LOSS
0.015,0.0015,threshold_only,2026-03-03,DLTR,SHORT,SHORT,-0.047172709244255095,0.0029248442202534086,118.3,118.37,-0.0005917159763314234,LOSS
0.015,0.0015,threshold_only,2026-03-03,DOV,LONG,LONG,0.02052145044388687,-0.010821725123644432,218.005,220.74,0.012545583816885086,WIN
0.015,0.0015,threshold_only,2026-03-03,EBAY,SHORT,SHORT,-0.017524066092083013,0.01015111316184103,87.57,89.64,-0.023638232271325884,LOSS
0.015,0.0015,threshold_only,2026-03-03,ELV,SHORT,SHORT,-0.07811421124105167,0.014050873853607815,293.01,283.71,0.031739531074024815,WIN
0.015,0.0015,threshold_only,2026-03-03,F,SHORT,SHORT,-0.04672499106638939,0.006130268199233679,13.13,12.715,0.031607006854531675,WIN
0.015,0.0015,threshold_only,2026-03-03,GDDY,LONG,LONG,0.016379820432033565,-0.009390208989407456,86.505,89.27,0.03196347031963476,WIN
0.015,0.0015,threshold_only,2026-03-03,GEHC,SHORT,SHORT,-0.042065522404435396,0.004416282642089042,78.465,78.07,0.005034091633212391,WIN
0.015,0.0015,threshold_only,2026-03-03,GEV,LONG,LONG,0.01627052642436233,-0.02225165870719603,841.46,842.075,0.0007308725310768427,WIN
0.015,0.0015,threshold_only,2026-03-03,GLW,LONG,LONG,0.017372200094199153,-0.011148235138443208,149.46,147.51,-0.013046969088719496,LOSS
0.015,0.0015,threshold_only,2026-03-03,GPN,LONG,LONG,0.028527939087488186,-0.010943643512450807,75.465,77.695,0.0295501225733783,WIN
0.015,0.0015,threshold_only,2026-03-03,HAL,SHORT,SHORT,-0.030890220057747664,0.0037878787878786735,35.775,35.25,0.014675052410901428,WIN
0.015,0.0015,threshold_only,2026-03-03,HD,SHORT,SHORT,-0.01622601675186508,0.0024599738885453526,364.72,366.955,-0.006127988593989791,LOSS
0.015,0.0015,threshold_only,2026-03-03,HPE,LONG,LONG,0.03870819502428402,-0.006893382352941235,21.61,21.64,0.0013882461823231385,WIN
0.015,0.0015,threshold_only,2026-03-03,HRL,SHORT,SHORT,-0.031036439545401362,0.006288032454361048,24.805,24.6,0.008264462809917286,WIN
0.015,0.0015,threshold_only,2026-03-03,HST,LONG,LONG,0.015579186906542919,-0.0046692607003890885,19.185,19.595,0.021370862653114386,WIN
0.015,0.0015,threshold_only,2026-03-03,INTC,LONG,LONG,0.01954963928019815,-0.005304428044280329,43.13,43.12,-0.00023185717597973277,LOSS
